Island,AB_Island_ID,Weigelt.ID,Archipelago,Species_Name,Common_Name,Sibley2_0ID,AB_Species_ID,introduced,modern_observed,historically_observed,fossil_observed,Source,Fossil_Evidence,Notes,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Necropsar rodericanus,,,611,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Necropsittacus rodricanus,,,612,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Nesoenas picturata,,,615,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Nesoenas rodericana,,,616,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Nycticorax megacephalus,,,619,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Pezophaps solitarius,,,620,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Psittacula exsul,,,627,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,undesc. Rodrigues babbler,,,633,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rota,18,74908,Marianas,Columba livia,Rock Pigeon,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rota,18,74908,Marianas,Dicrurus macrocercus,,8441,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rota,18,74908,Marianas,Gallus gallus,Red junglefowl,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rota,18,74908,Marianas,Passer montanus,Eurasian tree sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rota,18,74908,Marianas,Aplonis opaca,,,41,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Cleptornis marchei,,,102,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Collocalia vanikorensis,,,112,0,0,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Corvus kubyari,,,128,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Ducula oceanica,,,155,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Egretta sacra,,,168,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Erythrura undescr. sp,,,174,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Falco peregrinus,,,179,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Gallicolumba undescr sp,,,192,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Gallicolumba xanthonura,,,193,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Gallinula chloropus,,,194,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Gallirallus temptatus,,,210,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Halcyon chloris,,,229,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Ixobrychus sinensis,,,251,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Megapodius laperouse,,,285,0,0,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Myiagra freycineti,,,319,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Myzomela rubrata,,,330,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Poliolimnas cinereus,,,364,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Porphyrio undescr. sp E,,,374,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Porzana undescr. sp G,,,395,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Ptilinopus roseicapilla,,,415,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Rhipidura rufifrons,,,427,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Rota,18,74908,Marianas,Zosterops conspicillatus,,,469,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Columba livia,Rock Pigeon,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Estrilda melpoda,Orange-cheeked waxill,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Passer montanus,Eurasian tree sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Acrocephalus luscinia,,,17,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Aplonis opaca,,,41,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Cleptornis marchei,,,102,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Collocalia vanikorensis,,,112,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Egretta sacra,,,168,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Gallicolumba xanthonura,,,193,0,1,1,1,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Gallinula chloropus,,,194,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Gallirallus undescr. sp. O,,,216,0,0,0,1,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Halcyon chloris,,,229,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Ixobrychus sinensis,,,251,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Megapodius laperouse,,,285,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Monarcha takatsukasae,,,308,0,0,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Myzomela rubrata,,,330,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Ptilinopus roseicapilla,,,415,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Rhipidura rufifrons,,,427,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Saipan,19,75050,Marianas,Zosterops conspicillatus,,,469,0,1,1,0,steadman 2006,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Ammomanes cincturus,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Ardea cinerea,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Corvus ruficollis,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Coturnix coturnix,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Cursorius cursor,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Egretta garzetta,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Himantopus himantopus,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Pandion haliaetus,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Passer hispaniolensis,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Passer iagoensis,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,endemic,,,,,,,,,,,
Sal,77,18202,Cape Verde Islands,Sylvia conspicillata,,,,0,1,1,0,Illera et al 2012 Quaternary Science Reviews,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Anas bahamensis,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Anas discors,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Ardea herodias,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Asio flammeus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Bubulcus ibis,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Buteo galapagoensis,,,,0,0,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Butorides striatus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Camarhynchus pallidus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Camarhynchus parvulus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Camarhynchus psittacula,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Certhidea fusca,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Coccyzus melacoryphus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Columba livia,,,,1,1,NA,NA,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Crotophaga ani,,,,1,1,NA,NA,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Dendroica petechia,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Dolichonyx oryzivorus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Egretta alba,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Gallinula chloropus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Geospiza difficilis,,,,0,0,1,0,Avibase: San Cristobal island,Steadman et al 1991 Quaternary Research,extirpated. AKA G. nebulosa,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Geospiza fortis,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Geospiza fulignosa,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Geospiza scandens,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Hirundo rustica,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Laterallus spilonotus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Myiarchus magnirostris,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Neocrex erythrops,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Nesomimus melanotis,San Cristobal mockingbird,,,0,1,1,0,Avibase: San Cristobal island,,island endemic,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Nycticorax violaceus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Pandion haliaetus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Platyspiza crassirostris,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Progne modesta,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Pyrocephalus rubinus,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Tyto alba,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,145,9906,Galapagos,Zenaida galapagoensis,,,,0,1,1,0,Avibase: San Cristobal island,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Accipiter albogularis albogularis,Pied Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,"End Sol/SantaCruz P,",,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Accipiter imitator,Imitator Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aerodramus spodiopygius reichenowi,White-rumped Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aerodramus vanikorensis lugubris,Uniform Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Alcedo atthis solomonensis,Common Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Amaurornis moluccanus ultimus,Rufous-tailed Bush-hen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Anas superciliosa pelewensis,Pacific Black Duck,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Anous minutus,Black Noddy,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Anous stolidus,Brown Noddy,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aplornis c. cantoroides,Singing Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aplornis d. dichroa,San Cristobal Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aplornis metallicus nitida,Metallic Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ardenna pacificus,Wedge-tailed Shearwater,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Aviceda subcristata gurneyi,Pacific Baza (Crested Hawk),,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Butorides striatus  solomonensis,Striated Heron,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Cacomantis variolosus addendus,Brush Cuckoo,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Cettia p. parens,Shade Warbler,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ceyx lepidus gentianus,Variable Dwarf Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Chalcophaps stephani mortoni,Stephanæž¯s Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Chalcopsitta c. cardinalis,Cardinal Lory,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Charmosyna margarethae,Duchess Lorikeet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Collocalia esculenta makirensis,Glossy Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Columba p. pallidiceps,Yellow-legged Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Bis-Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Columba vitiensishalmaheira,White-throated Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Coracina caledonica,Melanesian Cuckoo-shrike,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Coracina lineata makirae,Barred Cuckoo-shrike,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Coracina s. salomonis,Makira Cuckoo-Shrike,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Coracina tenuirostris,Slender-billed Cicadabird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Dicaeum t. tristrami,Mottled Flowerpecker,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Dicrurus solomonensis hottentottus,Solomon Islands Drongo,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Guad.Mak,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ducula b. brenchleyi,Chestnut-bellied Imperial Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Cen Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ducula p. pistrinaria,Island Imperial Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ducula rubricera rufigula,Red-knobbed Imperial Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Eclectus roratus  solomonensis,Eclectus Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Egretta s. sacra,Eastern Reef Egret,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Esacus neglectus,Beach Thick-knee,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Eudynamys orientalis alberti,Eastern Koel,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Eurystomus orientalis solomonensis,Dollarbird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Falco peregrinus,Peregrine Falcon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Fregetta tropica,Black-bellied Storm-petrel,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Gallicolumba beccarii solomonensis,Bronze Ground-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Sols,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Gallicolumba jobiensis chalconota,White-bibbed Ground-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Gallicolumba s. salamonis,Thick-billed Ground-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Mak/Ramos,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Gallinula silvestris,San Cristobal Moorhen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End SCr,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Geoffroyus h. heteroclitus,Song (Singing) Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Haliaeetus s. sanfordi,"Solomon (Sanfordæž¯s) Sea-Eagle,",,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Haliastur indus flavirostris,Brahminy Kite,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Hemiprocne mystacea carbonaria,Moustached Tree-Swift,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Hirundo tahitica subfusca,Pacific Swallow,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Lalage leucopyga affinis,Long-tailed Triller,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Lorius c. chlorocercus,Yellow-bibbed Lory,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End E Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Macropygia mackinlayi arossi,Mackinlayæž¯s Cuckoo-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Megapodius eremita,Melanesian Scrub Fowl,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Meliarchus s. sclateri,San Cristobal Honeyeater,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Micropsitta f. finschii,Finschæž¯s Pygmy Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Mino dumontii kreffti,Yellow-faced Myna,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Monarcha castaneiventris megarhynchus    ,Chestnut-bellied Monarch,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Monarcha viduus vidua,White-collared Monarch,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Mak/S.Ana,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Myiagra c. cervinicauda,Ochre-headed Flycatcher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End S.Ana.Ugi,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Myzomela cardinalis pulcherrima,Cardinal Myzomela,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Myzomela t. tristrami,Sooty Myzomela,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End E. Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Ninox jacquinoti roseoaxillaris,Solomon Boobook Owl,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Sol,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Nycticorax caledonicus mandibularis,Rufous Night Heron,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Onychoprion  fuscata,Sooty Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Onychoprion anaethetus,Bridled Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Pachycephala pectoralis christophori,Common Golden Whistler,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Pandion cristatus melvillensis,Eastern Osprey,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Petroica multicolor polymorpha,Pacific Robin,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Phå‚”ethon lepturus,White-tailed Tropicbird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Phalacrocorax m. melanoleucos,Little Pied Cormorant,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,,,,,,,,,,,,
San Cristobal,134,81155,Solomon Islands,Phylloscopus m. makirensis,San Cristobal Leaf-Warbler,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/makira.pdf,,End Makira,,,,,,,,,,,
