"","Island","AB_Island_ID","Weigelt.ID","Archipelago","Species_Name","Common_Name","Sibley2_0ID","AB_Species_ID","introduced","modern_observed","historically_observed","fossil_observed","Source","Fossil_Evidence","Notes","good_island"
"916","Cuba",60,13567,"Greater Antilles","Dendrocygna bicolor","fulvous whistling-duck",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, first recorded 1943",1
"917","Cuba",60,13567,"Greater Antilles","Dendroica petechia","yellow warbler",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"918","Cuba",60,13567,"Greater Antilles","Dendroica pityophila","olive-capped warbler",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, local",1
"919","Cuba",60,13567,"Greater Antilles","Dives atroviolacea","cuban blackbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"920","Cuba",60,13567,"Greater Antilles","Egretta rufescens","reddish egret",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"921","Cuba",60,13567,"Greater Antilles","Egretta thula","snowy egret",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"922","Cuba",60,13567,"Greater Antilles","Egretta tricolor","tricolored heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"923","Cuba",60,13567,"Greater Antilles","Eudocimus albus","white ibis",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"924","Cuba",60,13567,"Greater Antilles","Falco sparverius","american kestrel",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"925","Cuba",60,13567,"Greater Antilles","Ferminia cerverai","zapata wren",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, extremely local, threatened",1
"926","Cuba",60,13567,"Greater Antilles","Fulica americana","american coot",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon",1
"927","Cuba",60,13567,"Greater Antilles","Gallinula chloropus","common moorhen",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"928","Cuba",60,13567,"Greater Antilles","Geotrygon caniceps","gray-headed quail-dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, local",1
"929","Cuba",60,13567,"Greater Antilles","Geotrygon chrysia","key west quail-dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"930","Cuba",60,13567,"Greater Antilles","Geotrygon montana","ruddy quail-dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"locally common, ground dwelling",1
"931","Cuba",60,13567,"Greater Antilles","Glaucidium siju","cuban pygmy-owl",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"932","Cuba",60,13567,"Greater Antilles","Grus canadensis","sandhill crane",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, threatened, endemic",1
"933","Cuba",60,13567,"Greater Antilles","Gymnoglaux lawrencii","bare-legged owl",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"934","Cuba",60,13567,"Greater Antilles","Icterus dominicensis","black-cowled oriole",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"fairly common",1
"935","Cuba",60,13567,"Greater Antilles","Ixobrychus exilis","least bittern",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"936","Cuba",60,13567,"Greater Antilles","Laterallus jamaicensis","black rail",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, ""may breed""",1
"937","Cuba",60,13567,"Greater Antilles","Lonchura malacca","chestnut mannikin",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"938","Cuba",60,13567,"Greater Antilles","Lonchura punctulata","nutmeg mannikin",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon, local",1
"939","Cuba",60,13567,"Greater Antilles","Melanerpes superciliaris","west indian woodpecker",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"940","Cuba",60,13567,"Greater Antilles","Mellisuga helenae","bee hummingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, local, spotty dist",1
"941","Cuba",60,13567,"Greater Antilles","Melopyrrha nigra","cuban bullfinch",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"942","Cuba",60,13567,"Greater Antilles","Mimus polyglottos","northern mockingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"943","Cuba",60,13567,"Greater Antilles","Molothrus bonariensis","shiny cowbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, 1980s",1
"944","Cuba",60,13567,"Greater Antilles","Myadestes elisabeth","cuban solitaire",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, local, endemic, threatened",1
"945","Cuba",60,13567,"Greater Antilles","Myiarchus sagrae","la sagra's flycatcher",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"946","Cuba",60,13567,"Greater Antilles","Nomonyx dominicus","masked duck",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"fairly common",1
"947","Cuba",60,13567,"Greater Antilles","Numida meleagris","helmeted guineafowl",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, introduced centuries ago",1
"948","Cuba",60,13567,"Greater Antilles","Nyctanassa violacea","yellow-crowned night-heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"949","Cuba",60,13567,"Greater Antilles","Nycticorax nycticorax","black-crowned night-heron",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon",1
"950","Cuba",60,13567,"Greater Antilles","Oxyura jamaicensis","ruddy duck",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"951","Cuba",60,13567,"Greater Antilles","Pandion haliaetus","osprey",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, two subspecies, some breed locally some migrate",1
"952","Cuba",60,13567,"Greater Antilles","Pardirallus maculatus","spotted rail",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, critically endangered",1
"953","Cuba",60,13567,"Greater Antilles","Passer domesticus","house sparrow",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"954","Cuba",60,13567,"Greater Antilles","Patagioenas inornata","plain pigeon",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, local, endangered ; Columba inornata",1
"955","Cuba",60,13567,"Greater Antilles","Patagioenas leucocephala","white-crowned pigeon",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"Columba leucocephala",1
"956","Cuba",60,13567,"Greater Antilles","Patagioenas squamosa","scaly-naped pigeon",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"Columba squamosa",1
"957","Cuba",60,13567,"Greater Antilles","Phasianus colchicus","ring-necked pheasant",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"958","Cuba",60,13567,"Greater Antilles","Plegadis falcinellus","glossy ibis",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon",1
"959","Cuba",60,13567,"Greater Antilles","Polioptila lembeyei","cuban gnatcatcher",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"960","Cuba",60,13567,"Greater Antilles","Porphyrula martinica","purple gallinule",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"961","Cuba",60,13567,"Greater Antilles","Porzana flaviventer","yellow-breased crake",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon",1
"962","Cuba",60,13567,"Greater Antilles","Priotelus temnurus","cuban trogon",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"963","Cuba",60,13567,"Greater Antilles","Progne cryptoleuca","cuban martin",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, breeding migrant",1
"964","Cuba",60,13567,"Greater Antilles","Pterochelidon fulva","cave swallow",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, migrant breeder",1
"965","Cuba",60,13567,"Greater Antilles","Quiscalus niger","greater antillean grackle",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"966","Cuba",60,13567,"Greater Antilles","Rallus elegans","king rail",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"fairly common",1
"967","Cuba",60,13567,"Greater Antilles","Rallus longirostris","clapper rail",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"968","Cuba",60,13567,"Greater Antilles","Rostrhamus sociabilis","snail kite",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, rebounding population",1
"969","Cuba",60,13567,"Greater Antilles","Saurothera merlini","great-lizard cuckoo",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon, unique",1
"970","Cuba",60,13567,"Greater Antilles","Spindalis zena","western stripe-headed tanger",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"971","Cuba",60,13567,"Greater Antilles","Starnoenas cyanocephala","blue-headed quail-dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, endemic, endangered",1
"972","Cuba",60,13567,"Greater Antilles","Streptopelia decaocto","eurasian collared-dove",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, 1980s",1
"973","Cuba",60,13567,"Greater Antilles","Sturnella magna","eastern meadowlark",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"974","Cuba",60,13567,"Greater Antilles","Tachornis phoenicobia","antillean palm swift",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"975","Cuba",60,13567,"Greater Antilles","Teretistris","oriente warbler",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"locally common, endemic",1
"976","Cuba",60,13567,"Greater Antilles","Teretistris fernandinae","yellow-headed warbler",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"977","Cuba",60,13567,"Greater Antilles","Tiaris bicolor","black-faced grassquit",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, local",1
"978","Cuba",60,13567,"Greater Antilles","Tiaris canora","cuban grassquit",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"979","Cuba",60,13567,"Greater Antilles","Tiaris olivacea","yellow-faced grassquit",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"980","Cuba",60,13567,"Greater Antilles","Todus multicolor","cuban tody",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"981","Cuba",60,13567,"Greater Antilles","Torreornis inexpectata","zapata sparrow",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"very local, endemic",1
"982","Cuba",60,13567,"Greater Antilles","Tyrannus caudifasciatus","loggerhead kingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"983","Cuba",60,13567,"Greater Antilles","Tyrannus cubensis","giant kingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"rare, local, endemic",1
"984","Cuba",60,13567,"Greater Antilles","Tyrannus dominicensis","gray kingbird",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"985","Cuba",60,13567,"Greater Antilles","Tyto alba","barn owl",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"986","Cuba",60,13567,"Greater Antilles","Vireo altiloquus","black-whiskered vireo",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common. breeding migrant",1
"987","Cuba",60,13567,"Greater Antilles","Vireo gundlachii","cuban vireo",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"988","Cuba",60,13567,"Greater Antilles","Xiphidiopicus percussus","cuban green woodpecker",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common, endemic",1
"989","Cuba",60,13567,"Greater Antilles","Zenaida asiatica","white-winged dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"990","Cuba",60,13567,"Greater Antilles","Zenaida aurita","zenaida dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"991","Cuba",60,13567,"Greater Antilles","Zenaida macroura","mourning dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"locally common",1
"992","Cuba",60,13567,"Greater Antilles","Ciconia maltha",NA,NA,NA,0,0,0,1,"Naive birds and noble savages. Milberg, Per and Tyrberg, Tommy. 1993",NA,NA,1
"993","Cuba",60,13567,"Greater Antilles","Dolichonyx kruegen",NA,NA,NA,0,0,0,1,"Naive birds and noble savages. Milberg, Per and Tyrberg, Tommy. 1993",NA,NA,1
"994","Cuba",60,13567,"Greater Antilles","Nesotrochis picapicensis",NA,NA,NA,0,0,0,1,"Naive birds and noble savages. Milberg, Per and Tyrberg, Tommy. 1993",NA,NA,1
"995","Cuba",60,13567,"Greater Antilles","Scytalopus sp","tapaculo",NA,NA,0,0,0,1,"Naive birds and noble savages. Milberg, Per and Tyrberg, Tommy. 1993",NA,NA,1
"996","Cuba",60,13567,"Greater Antilles","""Aquila"" borrasi",NA,NA,NA,0,0,0,1,"The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.","The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.",NA,1
"997","Cuba",60,13567,"Greater Antilles","Amplibuteo woodwardi",NA,NA,NA,0,0,0,1,"The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.","The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.",NA,1
"998","Cuba",60,13567,"Greater Antilles","Geranoaetus melanoleucus",NA,NA,NA,0,0,0,1,"The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.","The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.",NA,1
"999","Cuba",60,13567,"Greater Antilles","Gigantohierax suarezi",NA,NA,NA,0,0,0,1,"The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.","The Identity of the Fossil Raport of the Genus Amplibuteo from the Quarternary of Cuba. Suarez 2004.",NA,1
"1000","Cuba",60,13567,"Greater Antilles","Siphonorhis daiquiri",NA,NA,NA,0,0,0,1,NA,NA,NA,1
"1001","Easter",55,8570,"Easter","Columba livia","Rock Pigeon",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1002","Easter",55,8570,"Easter","Diuca diuca","Common Diuca-finch",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1003","Easter",55,8570,"Easter","Milvago chimango","Chimango Caracara",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1004","Easter",55,8570,"Easter","Nothoprocta perdicaria","Chilean Tinamou",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1005","Easter",55,8570,"Easter","Passer domesticus","House sparrow",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1006","Easter",55,8570,"Easter","cf Rallidae undescr sp",NA,NA,651,0,0,0,1,"steadman 2006",NA,NA,1
"1007","Easter",55,8570,"Easter","cf. Ardeidae undescr sp",NA,NA,650,0,0,0,1,"steadman 2006",NA,NA,1
"1008","Easter",55,8570,"Easter","Porzana undescr sp G",NA,NA,652,0,0,0,1,"steadman 2006",NA,NA,1
"1009","Easter",55,8570,"Easter","Psittacidae undescr sp 1",NA,NA,653,0,0,0,1,"steadman 2006",NA,NA,1
"1010","Easter",55,8570,"Easter","Psittacidae undescr sp 2",NA,NA,654,0,0,0,1,"steadman 2006",NA,NA,1
"1011","Efate",41,78498,"Vanuatu","Acridotheres tristis","Common Myna",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1012","Efate",41,78498,"Vanuatu","Columba livia","Rock Dove",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1013","Efate",41,78498,"Vanuatu","Erythrura psittacea","Red-throated Parrotfinch",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1014","Efate",41,78498,"Vanuatu","Estrilda astrild","Common Waxbill",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1015","Efate",41,78498,"Vanuatu","Gallus gallus","Red Junglefowl",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1016","Efate",41,78498,"Vanuatu","Passer domesticus","House Sparrow",NA,NA,1,1,NA,NA,"Avibase website",NA,NA,1
"1017","Efate",41,78498,"Vanuatu","Accipiter cf. fasciatus",NA,NA,4,0,0,0,1,"steadman 2006",NA,NA,1
"1018","Efate",41,78498,"Vanuatu","Anas gibberifrons",NA,NA,31,0,1,1,0,"steadman 2006",NA,NA,1
"1019","Efate",41,78498,"Vanuatu","Anas superciliosa",NA,NA,34,0,1,1,1,"steadman 2006",NA,NA,1
"1020","Efate",41,78498,"Vanuatu","Aplonis zelandica",NA,NA,45,0,1,1,0,"steadman 2006",NA,NA,1
"1021","Efate",41,78498,"Vanuatu","Artamus leucorhynchus",NA,NA,50,0,1,1,0,"steadman 2006",NA,NA,1
"1022","Efate",41,78498,"Vanuatu","Aythya australis",NA,NA,53,0,1,1,0,"steadman 2006",NA,NA,1
"1023","Efate",41,78498,"Vanuatu","Cacomantis flabelliformis",NA,NA,63,0,1,1,0,"steadman 2006",NA,NA,1
"1024","Efate",41,78498,"Vanuatu","Chalcophaps indica",NA,NA,78,0,1,1,0,"steadman 2006",NA,NA,1
"1025","Efate",41,78498,"Vanuatu","Charmosyna palmarum",NA,NA,83,0,1,1,0,"steadman 2006",NA,NA,1
"1026","Efate",41,78498,"Vanuatu","Chrysococcyx lucidus",NA,NA,94,0,1,1,0,"steadman 2006",NA,NA,1
"1027","Efate",41,78498,"Vanuatu","Circus approximans",NA,"4690",96,0,1,1,0,"steadman 2006",NA,NA,1
"1028","Efate",41,78498,"Vanuatu","Clytorhynchus pachycephaloides",NA,NA,104,0,1,1,0,"steadman 2006",NA,NA,1
"1029","Efate",41,78498,"Vanuatu","Collocalia esculenta",NA,NA,106,0,1,1,0,"steadman 2006",NA,NA,1
"1030","Efate",41,78498,"Vanuatu","Collocalia spodiopygia",NA,NA,111,0,1,1,0,"steadman 2006",NA,NA,1
"1031","Efate",41,78498,"Vanuatu","Collocalia vanikorensis",NA,NA,112,0,1,1,0,"steadman 2006",NA,NA,1
"1032","Efate",41,78498,"Vanuatu","Columba vitiensis",NA,NA,115,0,1,1,1,"steadman 2006",NA,NA,1
"1033","Efate",41,78498,"Vanuatu","Ducula pacifica",NA,NA,156,0,1,1,0,"steadman 2006",NA,NA,1
"1034","Efate",41,78498,"Vanuatu","Egretta sacra",NA,NA,168,0,1,1,0,"steadman 2006",NA,NA,1
"1035","Efate",41,78498,"Vanuatu","Erythrura cyaneovirens",NA,NA,170,0,1,1,0,"steadman 2006",NA,NA,1
"1036","Efate",41,78498,"Vanuatu","Erythrura trichroa",NA,NA,173,0,1,1,0,"steadman 2006",NA,NA,1
"1037","Efate",41,78498,"Vanuatu","Falco peregrinus",NA,NA,179,0,1,1,0,"steadman 2006",NA,NA,1
"1038","Efate",41,78498,"Vanuatu","Gallirallus philippensis",NA,NA,202,0,1,1,1,"steadman 2006",NA,NA,1
"1039","Efate",41,78498,"Vanuatu","Halcyon chloris",NA,NA,229,0,1,1,1,"steadman 2006",NA,NA,1
"1040","Efate",41,78498,"Vanuatu","Hirundo tahitica",NA,NA,249,0,1,1,0,"steadman 2006",NA,NA,1
"1041","Efate",41,78498,"Vanuatu","Lalage leucopyga",NA,NA,253,0,1,1,0,"steadman 2006",NA,NA,1
"1042","Efate",41,78498,"Vanuatu","Lalage maculosa",NA,NA,254,0,1,1,0,"steadman 2006",NA,NA,1
"1043","Efate",41,78498,"Vanuatu","Lichmera incana",NA,NA,256,0,1,1,0,"steadman 2006",NA,NA,1
"1044","Efate",41,78498,"Vanuatu","Macropygia mackinlayi",NA,NA,277,0,1,1,0,"steadman 2006",NA,NA,1
"1045","Efate",41,78498,"Vanuatu","Megapodius sp. (layardi)",NA,NA,286,0,1,1,1,"steadman 2006",NA,NA,1
"1046","Efate",41,78498,"Vanuatu","Megapodius sp. C",NA,NA,290,0,0,0,1,"steadman 2006",NA,NA,1
